,LAT_GIN,LON_GIN,HGT_RADR,CH4
2012-04-03 15:31:48,56.719398498535156,1.1001036167144775,421.0430908203125,1897.6
2012-04-03 15:31:49,56.720333099365234,1.0994633436203003,413.7659912109375,1896.55
2012-04-03 15:31:50,56.72126770019531,1.0988250970840454,407.40325927734375,1897.04
2012-04-03 15:31:51,56.722206115722656,1.098189353942871,402.41217041015625,1896.26
2012-04-03 15:31:52,56.72314453125,1.0975582599639893,397.68780517578125,1894.7
2012-04-03 15:31:53,56.724082946777344,1.0969408750534058,391.89654541015625,1894.59
2012-04-03 15:31:54,56.72502517700195,1.0963525772094727,384.58135986328125,1893.26
2012-04-03 15:31:55,56.725975036621094,1.095806360244751,377.57098388671875,1894.9
2012-04-03 15:31:56,56.726932525634766,1.0953149795532227,371.32257080078125,1894.78
2012-04-03 15:31:57,56.72788619995117,1.094893455505371,364.42645263671875,1897.17
2012-04-03 15:31:58,56.728851318359375,1.0945453643798828,358.48284912109375,1900.37
2012-04-03 15:31:59,56.72980499267578,1.0942751169204712,352.57733154296875,1901.75
2012-04-03 15:32:00,56.730777740478516,1.0940848588943481,347.395751953125,1906.1
2012-04-03 15:32:01,56.731727600097656,1.0939700603485107,342.21417236328125,1905.17
2012-04-03 15:32:02,56.732688903808594,1.0939322710037231,336.95635986328125,1904.33
2012-04-03 15:32:03,56.733642578125,1.0939695835113525,332.917724609375,1905.55
2012-04-03 15:32:04,56.734588623046875,1.0940747261047363,328.34576416015625,1906.54
2012-04-03 15:32:05,56.73552322387695,1.0942498445510864,323.04986572265625,1906.77
2012-04-03 15:32:06,56.736446380615234,1.0944992303848267,317.4110107421875,1907.11
2012-04-03 15:32:07,56.73736572265625,1.0948230028152466,311.84844970703125,1904.25
2012-04-03 15:32:08,56.738258361816406,1.0952228307724,306.438232421875,1904.84
2012-04-03 15:32:09,56.73914337158203,1.0956929922103882,301.59954833984375,1905.72
2012-04-03 15:32:10,56.74001693725586,1.0962309837341309,298.28485107421875,1906.05
2012-04-03 15:32:11,56.74085998535156,1.0968369245529175,295.12255859375,1903.46
2012-04-03 15:32:12,56.74169921875,1.0975035429000854,292.68414306640625,1901.74
2012-04-03 15:32:13,56.74250793457031,1.0982247591018677,290.96966552734375,1900.67
2012-04-03 15:32:14,56.7432975769043,1.0989990234375,289.5599365234375,1897.65
2012-04-03 15:32:15,56.74406433105469,1.0998225212097168,286.9691162109375,1893.6
2012-04-03 15:32:16,56.744815826416016,1.100695252418518,283.883056640625,1890.27
2012-04-03 15:32:17,56.74554443359375,1.1016181707382202,280.37786865234375,1891.76
2012-04-03 15:32:18,56.746246337890625,1.1025863885879517,277.97760009765625,1890.72
2012-04-03 15:32:19,56.746925354003906,1.1035999059677124,275.00579833984375,1888.79
2012-04-03 15:32:20,56.747589111328125,1.1046582460403442,273.17694091796875,1888.49
2012-04-03 15:32:21,56.74821472167969,1.1057579517364502,269.6336669921875,1886.74
2012-04-03 15:32:22,56.74882125854492,1.1069037914276123,267.76678466796875,1888.92
2012-04-03 15:32:23,56.74939727783203,1.1080929040908813,264.4139404296875,1888.55
2012-04-03 15:32:24,56.74995422363281,1.10931396484375,261.0992431640625,1889.26
2012-04-03 15:32:25,56.75048828125,1.1105601787567139,257.97509765625,1887.76
2012-04-03 15:32:26,56.751007080078125,1.1118240356445312,254.62228393554688,1885.8
2012-04-03 15:32:27,56.75151062011719,1.1130987405776978,251.72665405273438,1886.17
2012-04-03 15:32:28,56.75201416015625,1.114378809928894,249.402587890625,1887.87
2012-04-03 15:32:29,56.75251007080078,1.115661382675171,247.00228881835938,1888.78
2012-04-03 15:32:30,56.75300598144531,1.1169464588165283,244.03048706054688,1888.13
2012-04-03 15:32:31,56.75349426269531,1.118231177330017,240.52529907226562,1886.55
2012-04-03 15:32:32,56.75396728515625,1.1195135116577148,237.553466796875,1890.51
2012-04-03 15:32:33,56.75445556640625,1.1207929849624634,234.16259765625,1888.22
2012-04-03 15:32:34,56.75493621826172,1.1220723390579224,231.45748901367188,1887.59
2012-04-03 15:32:35,56.75541687011719,1.123349666595459,229.01907348632812,1888.01
2012-04-03 15:32:36,56.755897521972656,1.1246227025985718,223.26596069335938,1888.4
2012-04-03 15:32:37,56.756385803222656,1.125888466835022,220.17987060546875,1887.23
2012-04-03 15:32:38,56.75687789916992,1.1271475553512573,214.57916259765625,1887.28
2012-04-03 15:32:39,56.75736999511719,1.128401517868042,209.39755249023438,1888.82
2012-04-03 15:32:40,56.75786590576172,1.1296508312225342,204.97796630859375,1887.81
2012-04-03 15:32:41,56.75837326049805,1.1308969259262085,199.91067504882812,1889.33
2012-04-03 15:32:42,56.758880615234375,1.1321382522583008,195.91018676757812,1889.39
2012-04-03 15:32:43,56.7593879699707,1.133373498916626,190.08087158203125,1888.29
2012-04-03 15:32:44,56.7598991394043,1.1346042156219482,187.14718627929688,1888.27
2012-04-03 15:32:45,56.76041793823242,1.135832667350769,181.81317138671875,1890.19
2012-04-03 15:32:46,56.76093292236328,1.1370612382888794,178.84136962890625,1888.28
2012-04-03 15:32:47,56.761451721191406,1.138289451599121,175.41238403320312,1886.23
2012-04-03 15:32:48,56.76197052001953,1.1395169496536255,171.6785888671875,1886.95
2012-04-03 15:32:49,56.762489318847656,1.1407440900802612,168.706787109375,1888.11
2012-04-03 15:32:50,56.76300048828125,1.1419721841812134,165.7349853515625,1889.11
2012-04-03 15:32:51,56.763519287109375,1.1432015895843506,162.15359497070312,1890.53
2012-04-03 15:32:52,56.7640266418457,1.1444324254989624,159.06747436523438,1890.06
2012-04-03 15:32:53,56.7645378112793,1.1456656455993652,155.44796752929688,1889.5
2012-04-03 15:32:54,56.765045166015625,1.1468993425369263,152.59048461914062,1888.41
2012-04-03 15:32:55,56.765541076660156,1.1481343507766724,151.561767578125,1888.61
2012-04-03 15:32:56,56.76603698730469,1.1493717432022095,150.228271484375,1888.96
2012-04-03 15:32:57,56.76652526855469,1.1506143808364868,148.62808227539062,1891.38
2012-04-03 15:32:58,56.767005920410156,1.1518640518188477,148.28515625,1891.62
2012-04-03 15:32:59,56.76747131347656,1.153125286102295,147.10409545898438,1889.33
2012-04-03 15:33:00,56.76792526245117,1.1543972492218018,145.80868530273438,1889.92
2012-04-03 15:33:01,56.76836395263672,1.1556804180145264,144.89425659179688,1888.25
2012-04-03 15:33:02,56.76879119873047,1.156975507736206,143.06549072265625,1888.14
2012-04-03 15:33:03,56.769203186035156,1.1582813262939453,141.16046142578125,1888.45
2012-04-03 15:33:04,56.76959991455078,1.1595982313156128,139.75079345703125,1887.72
2012-04-03 15:33:05,56.769989013671875,1.1609264612197876,138.76019287109375,1889.05
2012-04-03 15:33:06,56.77037048339844,1.1622649431228638,138.45535278320312,1889.69
2012-04-03 15:33:07,56.77074432373047,1.163611888885498,138.37918090820312,1889.22
2012-04-03 15:33:08,56.77111053466797,1.1649672985076904,138.11248779296875,1890.31
2012-04-03 15:33:09,56.77147674560547,1.1663304567337036,138.49346923828125,1889.02
2012-04-03 15:33:10,56.77184295654297,1.1676976680755615,139.21737670898438,1891.53
2012-04-03 15:33:11,56.77220916748047,1.1690680980682373,139.9031982421875,1890.51
2012-04-03 15:33:12,56.77257537841797,1.1704429388046265,141.61767578125,1891.27
2012-04-03 15:33:13,56.7729377746582,1.17182195186615,142.03680419921875,1891.28
2012-04-03 15:33:14,56.77330780029297,1.173202395439148,142.9130859375,1890.51
2012-04-03 15:33:15,56.77367401123047,1.1745814085006714,143.06549072265625,1892.82
2012-04-03 15:33:16,56.774051666259766,1.1759573221206665,143.71316528320312,1891.19
2012-04-03 15:33:17,56.774444580078125,1.1773314476013184,144.77999877929688,1889.96
2012-04-03 15:33:18,56.77482986450195,1.1787065267562866,145.50387573242188,1889.78
2012-04-03 15:33:19,56.77522277832031,1.1800837516784668,147.637451171875,1892.29
2012-04-03 15:33:20,56.77560806274414,1.1814651489257812,148.78045654296875,1891.22
2012-04-03 15:33:21,56.77599334716797,1.1828527450561523,151.40939331054688,1892.21
2012-04-03 15:33:22,56.77637481689453,1.1842453479766846,152.66668701171875,1889.03
2012-04-03 15:33:23,56.776756286621094,1.18563973903656,152.857177734375,1886.46
2012-04-03 15:33:24,56.777137756347656,1.187035322189331,153.73348999023438,1888.13
2012-04-03 15:33:25,56.77750778198242,1.1884305477142334,154.03826904296875,1889.7
2012-04-03 15:33:26,56.77789306640625,1.1898255348205566,153.8096923828125,1889.2
2012-04-03 15:33:27,56.778263092041016,1.1912206411361694,153.04766845703125,1890.04
2012-04-03 15:33:28,56.77864074707031,1.1926178932189941,153.08578491210938,1891.46
2012-04-03 15:33:29,56.77901840209961,1.1940174102783203,152.28567504882812,1889.19
2012-04-03 15:33:30,56.779388427734375,1.1954199075698853,151.44747924804688,1891.68
2012-04-03 15:33:31,56.779762268066406,1.1968263387680054,150.99029541015625,1891.81
2012-04-03 15:33:32,56.780128479003906,1.1982358694076538,151.523681640625,1891.09
2012-04-03 15:33:33,56.780494689941406,1.1996479034423828,151.485595703125,1891.92
2012-04-03 15:33:34,56.780860900878906,1.201061725616455,152.05709838867188,1891.87
2012-04-03 15:33:35,56.78122329711914,1.2024763822555542,152.39999389648438,1889.63
2012-04-03 15:33:36,56.781578063964844,1.203891634941101,152.66668701171875,1888.75
2012-04-03 15:33:37,56.78193664550781,1.2053061723709106,152.819091796875,1889.28
2012-04-03 15:33:38,56.78230285644531,1.2067190408706665,153.23818969726562,1889.26
2012-04-03 15:33:39,56.78266525268555,1.2081294059753418,153.61920166015625,1890.12
2012-04-03 15:33:40,56.78302764892578,1.2095375061035156,154.68597412109375,1889.44
2012-04-03 15:33:41,56.783390045166016,1.2109414339065552,155.8670654296875,1890.91
2012-04-03 15:33:42,56.78376770019531,1.2123425006866455,157.04818725585938,1891.08
2012-04-03 15:33:43,56.78413391113281,1.2137423753738403,159.25796508789062,1891.07
2012-04-03 15:33:44,56.784507751464844,1.2151415348052979,161.16299438476562,1890.87
2012-04-03 15:33:45,56.78487777709961,1.216541051864624,161.54397583007812,1889.02
2012-04-03 15:33:46,56.785247802734375,1.217940092086792,163.25848388671875,1889.57
2012-04-03 15:33:47,56.785614013671875,1.2193368673324585,163.37277221679688,1889.21
2012-04-03 15:33:48,56.785987854003906,1.220731258392334,164.66818237304688,1889.72
2012-04-03 15:33:49,56.78635787963867,1.2221240997314453,165.23968505859375,1891.61
2012-04-03 15:33:50,56.78672790527344,1.2235146760940552,165.62066650390625,1891.39
2012-04-03 15:33:51,56.7870979309082,1.2249035835266113,165.8111572265625,1890.92
2012-04-03 15:33:52,56.78746795654297,1.2262908220291138,165.96359252929688,1887.52
2012-04-03 15:33:53,56.78784942626953,1.2276777029037476,165.20159912109375,1891.1
2012-04-03 15:33:54,56.7882194519043,1.2290641069412231,165.7730712890625,1891.9
2012-04-03 15:33:55,56.788597106933594,1.2304490804672241,165.20159912109375,1889.24
2012-04-03 15:33:56,56.78897476196289,1.2318329811096191,165.01107788085938,1889.31
2012-04-03 15:33:57,56.78935241699219,1.2332161664962769,164.93487548828125,1889.68
2012-04-03 15:33:58,56.789730072021484,1.2345997095108032,164.24908447265625,1889.24
2012-04-03 15:33:59,56.79010772705078,1.235984206199646,162.61077880859375,1889.37
2012-04-03 15:34:00,56.79048156738281,1.237369179725647,162.115478515625,1890.01
2012-04-03 15:34:01,56.790863037109375,1.2387539148330688,161.88687133789062,1889.73
2012-04-03 15:34:02,56.79124069213867,1.2401365041732788,160.51528930664062,1888.87
2012-04-03 15:34:03,56.79161071777344,1.2415179014205933,159.44845581054688,1889.41
2012-04-03 15:34:04,56.7919921875,1.2428983449935913,158.76266479492188,1887.63
